"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"WNT5B",-0.427165429063004,6.13447252884908,-4.81957314577703,6.09775514469631e-06,7.25490602819939e-05,3.61104025082802,"Not Sig"
"MPC2",-0.48766894577081,9.94310292492527,-4.81900447513397,6.11145900900433e-06,7.26735711197924e-05,3.60890838475266,"Not Sig"
"FZD1",-0.333483403577984,5.66783360683951,-4.81846970156719,6.12437336797713e-06,7.27885667394273e-05,3.60690372397693,"Not Sig"
"EPB41L5",-0.332492950416658,6.52066136213384,-4.81639245795631,6.17478962101253e-06,7.33489170491795e-05,3.59911813043724,"Not Sig"
"CHD7",0.283503218404323,6.70654819663471,4.81621240788345,6.17917854724421e-06,7.33622155669909e-05,3.59844338499757,"Not Sig"
"TICRR",0.326690195081387,6.14485199118835,4.8157498722911,6.19046730516533e-06,7.34573748601824e-05,3.59671007836203,"Not Sig"
"COX4I1",-0.296955603390096,10.8265257712917,-4.81532137761996,6.2009431627836e-06,7.35427926161211e-05,3.59510442089721,"Not Sig"
"C4orf46",0.659937223966316,6.46693921704933,4.81479582040877,6.21381557301385e-06,7.36565280733533e-05,3.59313516072812,"Not Sig"
"TNFRSF10A-DT",0.346082400210263,5.69304842766618,4.81392834941383,6.23511935320969e-06,7.38700333509357e-05,3.58988501785725,"Not Sig"
"SLC26A7",-0.19644514708052,3.60209420441103,-4.81308098674285,6.25599793426433e-06,7.40782784416662e-05,3.58671053512349,"Not Sig"
"RSRC1",0.456499576055879,6.29506678978543,4.81214375224042,6.27917016955205e-06,7.43134490688704e-05,3.58319973376105,"Not Sig"
"SH2B1",-0.273180414783631,7.32009665204445,-4.81041827512374,6.32204962268368e-06,7.47791525261459e-05,3.57673725625202,"Not Sig"
"GPN3",0.38505542896927,8.99368506121567,4.81029254479802,6.32518523528789e-06,7.47791525261459e-05,3.57626640635485,"Not Sig"
"MEF2C",-0.806400939448484,7.65316511837816,-4.81008742799087,6.33030393176667e-06,7.48002579910017e-05,3.57549827549585,"Not Sig"
"WDR75",0.433121768927364,8.11527564026096,4.80985100271915,6.3362089337788e-06,7.48306275079276e-05,3.57461292231549,"Not Sig"
"LAS1L",0.214882895570407,7.55850838384992,4.80880686984198,6.36235157501251e-06,7.50998458662314e-05,3.57070320267168,"Not Sig"
"APOBR",-0.708656103076875,8.58908590486467,-4.80850165213187,6.37001331980862e-06,7.51507512529893e-05,3.56956041645298,"Not Sig"
"SUPT16HP1",0.395366653278613,9.70329861037637,4.80724594900518,6.40162925499172e-06,7.5484056149637e-05,3.56485928687256,"Not Sig"
"SLC3A1",-0.93418315262152,6.24009215793767,-4.80707579679053,6.40592505770416e-06,7.54950380093612e-05,3.56422232082045,"Not Sig"
"HTR4",-0.373775263980849,5.47908377764249,-4.80640796083309,6.42281292535037e-06,7.56543303054787e-05,3.56172239580431,"Not Sig"
"P4HA3",0.226013670515164,5.10449563672322,4.8062343023779,6.42721139823299e-06,7.56664200235835e-05,3.56107236860837,"Not Sig"
"MMP8",0.389173656740869,3.70763354454565,4.80551297487888,6.44551279355142e-06,7.58420878733614e-05,3.55837248454763,"Not Sig"
"EZH2",0.751176819571497,8.11417417863617,4.80446594574971,6.47216810139953e-06,7.60777594863076e-05,3.55445392910737,"Not Sig"
"GRAMD2A",0.962123777372948,6.18367051848622,4.80445989615732,6.47232242343069e-06,7.60777594863076e-05,3.55443128963482,"Not Sig"
"BCAR3",-0.667657028909165,8.54554658310611,-4.8038480864109,6.48794788749831e-06,7.62214987683636e-05,3.55214178929277,"Not Sig"
"CYS1",-0.858526061119861,5.55537329637271,-4.80096630243501,6.56204298603813e-06,7.70165566646983e-05,3.54135987270179,"Not Sig"
"IL4I1",0.847284304514146,6.53712018717616,4.80094911082627,6.56248747015924e-06,7.70165566646983e-05,3.54129556299575,"Not Sig"
"UBE2L6",0.928000147571124,9.89664680963931,4.79995370071476,6.58827353515565e-06,7.72787610325967e-05,3.53757219464272,"Not Sig"
"ZNF350",-0.332632417926512,5.39975947299089,-4.7993478043549,6.60401750552355e-06,7.74229617588522e-05,3.53530603192071,"Not Sig"
"FIG4",-0.263351697921328,8.73648543369309,-4.79900102491135,6.6130448959338e-06,7.7488310402015e-05,3.53400908688749,"Not Sig"
"ONECUT2",0.494884278618757,4.92489467399894,4.79885897565086,6.61674619964002e-06,7.74912150176004e-05,3.53347784217939,"Not Sig"
"TNFRSF9",0.471469064435984,5.13358100079159,4.79773359345786,6.64614103509988e-06,7.7794866294526e-05,3.52926938376003,"Not Sig"
"CFAP298-TCP10L",0.16757628015876,5.94698894737456,4.79727154510787,6.65824643967501e-06,7.78959290197433e-05,3.5275416789789,"Not Sig"
"BCHE",-2.10457510297515,6.01024735031015,-4.79596446979883,6.69260738546994e-06,7.82571220023763e-05,3.52265473756796,"Down"
"C1QTNF3",-0.841381884224497,7.1508736975282,-4.79505948861195,6.71649894107056e-06,7.84955831972304e-05,3.51927160477852,"Not Sig"
"KBTBD11",-0.850348709065463,8.7990773645382,-4.79472080829161,6.72546144533022e-06,7.85594114376704e-05,3.51800559406665,"Not Sig"
"ABCC13",-0.82874010407966,5.51268218273111,-4.79456038654991,6.72971074974905e-06,7.85681475096872e-05,3.51740594415966,"Not Sig"
"CDHR5",-0.979759938220058,7.27389061591662,-4.79346380897577,6.7588273044255e-06,7.88670441414476e-05,3.5133072881536,"Not Sig"
"TMEM59",-0.366648080882044,8.2713385607989,-4.79281736093895,6.77604931863211e-06,7.90269078278513e-05,3.51089132256878,"Not Sig"
"A1CF",-1.42136533006356,8.45195685495496,-4.79239651511409,6.78728400658299e-06,7.91168134149172e-05,3.5093185982958,"Down"
"GPR34",-1.01266628950791,8.50609991603517,-4.79182104930762,6.80267569252547e-06,7.9255057042876e-05,3.50716817794993,"Down"
"VASH1",0.2442478704001,5.94651101016506,4.79003653510262,6.85062143232577e-06,7.97722336896512e-05,3.50050068024762,"Not Sig"
"CHD4",0.301040465279206,8.93479600405123,4.78955414899757,6.86363837482222e-06,7.98823555459729e-05,3.49869857952346,"Not Sig"
