"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"SMUG1",-0.256258186219223,7.88309677335741,-3.9289658396144,0.000171285834586331,0.000903923528288494,0.357386144159256,"Not Sig"
"PTPN3",-0.469900825960484,7.87923146435519,-3.92840339229689,0.000171625694013786,0.000905504102510072,0.35552176320759,"Not Sig"
"SLCO1C1",-0.181457208047235,3.79594758682294,-3.92666669376504,0.000172679172719024,0.000910848132732059,0.349766180479405,"Not Sig"
"PXDC1",0.517563223793277,8.01831387889009,3.92597985198466,0.000173097514811318,0.000912840219706502,0.34749040809807,"Not Sig"
"TXNDC11",0.392040565469678,8.62430245566816,3.92564227239086,0.000173303483278354,0.000913711668534534,0.346371977386039,"Not Sig"
"TBXT",-0.20882931885651,6.46769559028862,-3.92547630095181,0.000173404833898602,0.000914031258597775,0.345822123908515,"Not Sig"
"C2CD2L",-0.253877846176238,5.93753032785235,-3.92421810645407,0.000174174998059328,0.000917875242238907,0.341654324083262,"Not Sig"
"RPL22P1",-0.164542802464359,12.942572773999,-3.92401661999431,0.000174298635245019,0.000918311123799715,0.340986981228257,"Not Sig"
"RPL39L",0.594978883300493,6.62540026368318,3.92298410598697,0.000174933530649421,0.000921439787380833,0.337567566254592,"Not Sig"
"BCL9L",0.25748567175837,6.31106042357164,3.92197697001028,0.000175554952198962,0.000924496027315771,0.334232797126492,"Not Sig"
"HAPLN2",-0.221317858307844,4.94844696020246,-3.9215507995626,0.000175818542637145,0.000925666888370461,0.332821865321838,"Not Sig"
"EIF4EBP3",-0.370661546226019,8.86157581131331,-3.9214615251284,0.000175873807658801,0.000925740645098718,0.332526315959718,"Not Sig"
"MCTP1",0.601826770520775,6.43792983670889,3.92127225461412,0.000175991029867874,0.000926140412571583,0.331899737882106,"Not Sig"
"OAZ1",0.144586971335059,13.1930175537049,3.92112465048287,0.000176082498417823,0.0009262212752612,0.331411110475988,"Not Sig"
"TSHR-AS1",-0.20309175352353,4.47076104608679,-3.92111424143393,0.000176088950499767,0.0009262212752612,0.331376652933788,"Not Sig"
"SUGT1",-0.187797880244334,8.32324959746764,-3.91901858299161,0.000177392567703745,0.000932718096515346,0.32444059174096,"Not Sig"
"YJU2",-0.182460864472962,7.71633851032512,-3.91899509603909,0.000177407230087236,0.000932718096515346,0.324362870859002,"Not Sig"
"IGF2BP2",-0.304353595551472,7.12184224917531,-3.91874165692862,0.0001775655202677,0.000933331625506425,0.323524233799282,"Not Sig"
"LRG1",0.615118899760019,8.09558231916264,3.9185928384005,0.000177658530635256,0.00093360181942026,0.323031806673086,"Not Sig"
"LNX1",-0.524079483900005,7.57176635234117,-3.91808475302947,0.000177976431145873,0.000934880076943654,0.321350695557038,"Not Sig"
"LIMK1",0.206974137433283,5.6103885998573,3.918070908051,0.000177985101328192,0.000934880076943654,0.321304888545219,"Not Sig"
"TTC7A",0.17758981987946,6.11572885593934,3.91628580330077,0.000179106383513992,0.000940549529527375,0.315399693491775,"Not Sig"
"BCL2",-0.262196958314433,5.90344200529215,-3.91549758016233,0.000179603639582889,0.000942940118998699,0.312792815033256,"Not Sig"
"KLF7",0.401316083690725,5.69348242614246,3.91457471327049,0.00018018751472617,0.000945635139752799,0.309741093870064,"Not Sig"
"XDH",0.903647923387673,9.38482609870546,3.91455303727266,0.000180201250393644,0.000945635139752799,0.309669422032563,"Not Sig"
"ZNF771",-0.116136521983489,5.19579251596398,-3.91339370138208,0.000180937360473381,0.000949275995244841,0.3058364710448,"Not Sig"
"BRD3OS",0.324440793299251,6.85433871920326,3.91286173142518,0.000181276091886119,0.000950736832007942,0.304077956448895,"Not Sig"
"GNRHR2",-0.157877951670836,4.96139525987556,-3.91269199627341,0.000181384298169894,0.000950736832007942,0.303516903768066,"Not Sig"
"GNRHR2P1",-0.157877951670836,4.96139525987556,-3.91269199627341,0.000181384298169894,0.000950736832007942,0.303516903768066,"Not Sig"
"C8orf82",-0.369797734099915,8.88466564858167,-3.91269045100862,0.000181385283561032,0.000950736832007942,0.30351179603538,"Not Sig"
"C15orf40",-0.161230425984837,5.47582487563042,-3.91212626381436,0.000181745399286665,0.000952401918401092,0.301647019970987,"Not Sig"
"MCOLN2",-1.04816347890075,7.51383360325792,-3.9109247011271,0.000182514626431421,0.000956209596659972,0.297676184751793,"Down"
"BATF3",0.522441290754864,7.04821122562943,3.91016363523418,0.000183003462047316,0.000958546845210017,0.295161508697632,"Not Sig"
"NUP214",-0.159960114315531,6.89452191899291,-3.91005398231981,0.000183073995660692,0.00095869250609808,0.294799226999004,"Not Sig"
"C11orf96",1.00829344358852,10.3076745172673,3.90977313380022,0.000183254768463781,0.000959415247213904,0.293871365194438,"Up"
"SCN9A",-0.577516621554417,4.60961567889735,-3.90966975519879,0.000183321352787066,0.000959539966220892,0.293529836660762,"Not Sig"
"SCML2",-0.338519782815526,8.95984693098493,-3.90937073429976,0.000183514077117249,0.000960324714653437,0.292542006312697,"Not Sig"
"GPR45",-0.178344963560084,5.31498427695246,-3.90910299671883,0.000183686803192504,0.000961004471167309,0.291657566475771,"Not Sig"
"LINC03050",-0.291411157405732,5.16992732223046,-3.90850198051004,0.000184075104373067,0.000962811484155535,0.289672332814266,"Not Sig"
"PLAC8L1",-0.165433882927286,4.96896369306358,-3.90796915525812,0.000184420005459384,0.000964390702051529,0.287912519926393,"Not Sig"
"MOGS",0.314211063652223,8.20928575196573,3.90712603093234,0.000184967028031276,0.000967025895152329,0.28512819313461,"Not Sig"
"TAL2",-0.161530306105283,4.65726540395004,-3.90697600735438,0.000185064526424076,0.000967310251206578,0.284632800251584,"Not Sig"
"LINC00574",-0.194321396771315,5.134072573222,-3.90656759434714,0.000185330197851706,0.00096847329054365,0.283284246549428,"Not Sig"
"SMPDL3A",-0.717899981307385,11.4076501556803,-3.9056222008054,0.000185946573434049,0.000971468023582449,0.280162993184152,"Not Sig"
"CNNM3",-0.309738571423633,6.18592218293115,-3.90526072302537,0.00018618276657346,0.000972475581736933,0.278969699038834,"Not Sig"
"CNN2P10",-0.263325509015208,6.32727289395476,-3.90399099322528,0.000187014696330548,0.000976593616700294,0.274778732689957,"Not Sig"
"DNM2",-0.361964708031289,7.90792131644339,-3.90388400291001,0.00018708495876589,0.00097673322237036,0.274425635626066,"Not Sig"
"TTC17",-0.20921566689821,8.00157628897234,-3.9031809613012,0.000187547286926558,0.000978919183843927,0.272105574943003,"Not Sig"
"UBE2F-SCLY",0.22037438638425,8.57316861491679,3.90273674910971,0.000187839968904688,0.000980218851686583,0.270639809710564,"Not Sig"
"AKIP1",0.220652361735626,8.24374643493899,3.90204472850583,0.000188296796905952,0.000982374291042236,0.268356583143007,"Not Sig"
"RPL29",-0.152203952904745,13.3744128652681,-3.90190148585982,0.000188391489203584,0.000982411486460427,0.267884008953794,"Not Sig"
"RPL29P11",-0.152203952904745,13.3744128652681,-3.90190148585982,0.000188391489203584,0.000982411486460427,0.267884008953794,"Not Sig"
"LGR4",-0.320019445875929,7.8296494107809,-3.90177887783363,0.00018847257689848,0.000982475282736752,0.267479520363691,"Not Sig"
"CIAO1",-0.150819672135988,8.2361928844261,-3.90175058757882,0.000188491291598633,0.000982475282736752,0.267386190980978,"Not Sig"
"CAPZA2",0.19202730562453,8.61788998255879,3.90152794236911,0.00018863863891764,0.000983014960212012,0.266651702181399,"Not Sig"
"IL18",0.708900479121105,9.10552930352578,3.90142968860021,0.000188703698598663,0.000983125677468169,0.266327580099817,"Not Sig"
"VAMP7",0.217569438343105,10.4564576941764,3.90087380109765,0.00018907218912384,0.00098481681795493,0.264493910907026,"Not Sig"
"FCRL4",0.540254976627379,4.27987922976788,3.90040468997431,0.000189383691918577,0.000986210411455316,0.262946626593013,"Not Sig"
"BCR",0.34287154858646,8.00670217164156,3.89963881878462,0.000189893306378366,0.000988634780005604,0.260420807186804,"Not Sig"
"VESTAR",-0.177674204405983,6.59318040343602,-3.89852218228473,0.00019063867177792,0.000992285120859371,0.256738793059067,"Not Sig"
"SLAMF8",0.678325767050358,7.32779116269929,3.89842558729104,0.00019070328113484,0.000992391216462121,0.256420313743362,"Not Sig"
"DCK",0.379110655550274,9.69684299205874,3.89738226173532,0.000191402464360393,0.000995646454137433,0.252980758667666,"Not Sig"
"TFF1",1.16757904769137,12.5663309101574,3.89735976456519,0.000191417567768122,0.000995646454137433,0.252906598792687,"Up"
"BHLHE22",0.461702431559361,5.58371259729537,3.89708926153663,0.000191599258403287,0.000996302826875853,0.252014933493904,"Not Sig"
"CRBN",-0.335275797352612,9.57225955297563,-3.897039709211,0.000191632559418699,0.000996302826875853,0.251851597701937,"Not Sig"
"ZP1",-0.23538805832248,5.25097756103583,-3.89690712465737,0.000191721688407905,0.000996535317624502,0.251414575815598,"Not Sig"
"MAN1A2",0.192487860874813,6.70721974417115,3.8965783275614,0.000191942890872658,0.00099745403619536,0.250330847718585,"Not Sig"
"TNFRSF13C",0.517071592104767,6.17845904919823,3.89531793999772,0.000192793095223577,0.00100164025555032,0.246177150727322,"Not Sig"
"CD2BP2-DT",-0.224192161287416,4.72388576990378,-3.89479785032245,0.000193144974101802,0.00100323612821072,0.244463430857469,"Not Sig"
"BLVRB",-0.37059043998487,10.1468110469536,-3.89465069719417,0.000193244645384884,0.00100352154542731,0.243978583319024,"Not Sig"
"IGLV9-49",1.17399348374121,5.5405216295634,3.89427997329515,0.000193495965966709,0.0010045941648142,0.242757160098996,"Up"
"NIPBL",-0.207331027046441,8.49955436130874,-3.89412163576036,0.000193603401106079,0.00100491943498018,0.242235510446658,"Not Sig"
"PTGER4P3",-0.174849535836624,5.5474252860498,-3.89395624126834,0.000193715685422877,0.00100526971905734,0.241690627126801,"Not Sig"
"HYAL1",1.02581683463814,7.28108288315158,3.89320308153288,0.000194227784114735,0.0010076941613296,0.239209586438639,"Up"
"SLC31A2",0.476622798119836,8.33447562563522,3.89299040069473,0.000194372627142499,0.00100821252437599,0.238509038864642,"Not Sig"
"BZW2",-0.378858248778215,11.4811858629786,-3.89247316006137,0.000194725316999425,0.0010098085019991,0.236805415677744,"Not Sig"
"KIR2DL1",-0.161862287305421,5.51312722731807,-3.89220367037686,0.00019490931571743,0.00101042232159056,0.235917866392729,"Not Sig"
"LMF2",0.245363298603987,8.69282949375066,3.89216791367339,0.000194933741707097,0.00101042232159056,0.235800106895937,"Not Sig"
"MCPH1-AS1",-0.228960566256982,5.36404524889951,-3.89066852610087,0.000195960635948815,0.0010155105565948,0.230862770792956,"Not Sig"
"HES1",-0.351119906822394,7.78782652692346,-3.89032333159074,0.000196197782520945,0.00101650474301258,0.229726266894918,"Not Sig"
"LINC00642",-0.114247351922413,4.94088435901292,-3.89020094674947,0.000196281926029345,0.00101670594140639,0.22932334906239,"Not Sig"
"LTA",0.265977459401702,5.2960862940376,3.8894703574138,0.000196784947686668,0.00101907626151423,0.226918271970804,"Not Sig"
"AGXT2",-0.176323864666464,5.04093196740167,-3.88785002182214,0.000197904973504422,0.00102463998626344,0.221585301942771,"Not Sig"
"DIPK2B",0.208934116727457,5.3398220015416,3.88769383301816,0.000198013257405442,0.00102496412524123,0.221071323508588,"Not Sig"
"SRPRB",0.336393049237035,8.99523754852367,3.88753860446175,0.000198120931684767,0.00102528495988803,0.220560519275918,"Not Sig"
"LINC02580",0.218641435888129,4.6238738119348,3.88729632546434,0.000198289100342603,0.0010259186355978,0.21976329015684,"Not Sig"
"FHIP1A-DT",-0.24999787646634,6.20897393540158,-3.88673864566861,0.000198676710963288,0.00102768711786658,0.217928353265238,"Not Sig"
"PPP3R1",0.389500631873839,8.3695709574418,3.88562963019937,0.000199449675867895,0.00103144763235761,0.214279899234369,"Not Sig"
"TREH",-0.333658606909061,4.40119691537183,-3.8853520790426,0.000199643573503576,0.00103221247600155,0.213366921326762,"Not Sig"
"PHB2",-0.243935627462788,12.1858586351996,-3.88508186703567,0.000199832517066422,0.0010329513592383,0.212478128556419,"Not Sig"
"SLC43A3",0.564174819865879,7.42944825740449,3.88466952837403,0.000200121170962536,0.00103420519466337,0.211121929894381,"Not Sig"
"IL6R",-0.492943108825714,7.09312991700983,-3.884526886218,0.000200221119033889,0.00103448346534687,0.210652797410814,"Not Sig"
"ANKS4B",-0.571373404864356,6.60155296388137,-3.88432966568358,0.000200359388266896,0.0010349595564735,0.210004183160273,"Not Sig"
"LINC02777",-0.308362599041863,6.19684552974236,-3.88401152976131,0.000200582622355663,0.00103587421473848,0.208957953657966,"Not Sig"
"LENEP",-0.199561216755521,4.55180294451216,-3.88354489101162,0.000200910490086172,0.0010372605159798,0.207423462340002,"Not Sig"
"ADAM8",0.309189633471138,6.2165235048748,3.88349793299818,0.000200943511875048,0.0010372605159798,0.207269053090563,"Not Sig"
"EBLN2",-0.293282992983258,6.73311583249041,-3.88340193824809,0.000201011033392503,0.00103737041819098,0.206953403303786,"Not Sig"
"OCIAD1",-0.157189085785419,9.2675884471109,-3.88322816616286,0.000201133317681235,0.00103776282259122,0.206382020055926,"Not Sig"
"TSGA10IP",-0.168878367152993,5.80312052893917,-3.8828864563391,0.000201373987990073,0.00103876572793316,0.205258489630793,"Not Sig"
"BTLA",0.740473114445053,6.13108645536377,3.88268162101358,0.000201518387865799,0.00103927168589305,0.204585031040067,"Not Sig"
"POTEKP",0.215408177365345,7.59139059704893,3.88260670063736,0.000201571228140871,0.00103930532818313,0.204338713652291,"Not Sig"
"S100A4",0.742579753801767,10.954325040407,3.88236412510425,0.00020174240406863,0.0010399489558686,0.203541215435159,"Not Sig"
"AKAP17A",0.175395286423988,7.43925268173502,3.88213358664963,0.00020190521465312,0.00104054917583862,0.202783322893749,"Not Sig"
"BST2",0.773965959551374,8.49373193977884,3.8804106688161,0.000203125953527839,0.00104660006227582,0.197120245020545,"Not Sig"
"EIF4E2",-0.193126590936908,8.52765003695841,-3.88002971455421,0.000203396821610442,0.001047755114811,0.195868319163134,"Not Sig"
"KLK10",1.20672208813154,5.70802918490754,3.87874959136643,0.000204309552435766,0.00105221529655868,0.19166209308738,"Up"
"FGF7P3",0.870046475257666,6.00667301078115,3.8775959744333,0.000205135435741081,0.00105622626034744,0.187872371539436,"Not Sig"
"TNFRSF4",0.519703981829402,6.90871524220002,3.87749566234582,0.000205207400505427,0.0010563544069606,0.187542875730687,"Not Sig"
"NDOR1",-0.197014436159745,6.81025759355172,-3.87694270406283,0.00020560453080493,0.00105815597860822,0.18572667672785,"Not Sig"
"LINC00606",0.119131086071409,3.49087702507804,3.87683331991682,0.000205683176597306,0.00105831800038224,0.185367424454043,"Not Sig"
"AZIN2",-0.300382776099204,6.40350044652177,-3.87664174423018,0.000205820986312967,0.00105878429891716,0.184738246123318,"Not Sig"
"CSF2RA",0.40186649401386,6.21390085491337,3.87645229564884,0.000205957352659735,0.00105924296042443,0.184116075058276,"Not Sig"
"AARS2",-0.169935028423223,7.04271941419546,-3.87632508525664,0.000206048967987562,0.00105947130904512,0.183698313332547,"Not Sig"
"KDM2B",0.310897569193331,8.55752823579222,3.8760012736595,0.000206282348786848,0.00106024373894098,0.18263495215848,"Not Sig"
"HSD11B1",0.889093102277857,6.51129813342548,3.87598554349768,0.000206293692420176,0.00106024373894098,0.182583297642386,"Not Sig"
"STAB2",-0.223681171028767,4.91304368152932,-3.87574445773819,0.000206467623356187,0.00106089466464151,0.18179164145616,"Not Sig"
"PRKCZ",-0.265683834934795,7.20917879320995,-3.87417592638949,0.000207602663907262,0.00106625657388281,0.176641876792965,"Not Sig"
"RPS14",-0.155008247771684,8.01194001761124,-3.87417108643392,0.000207606175466553,0.00106625657388281,0.176625988621577,"Not Sig"
"LAMB2",0.57606582793994,7.4661106454242,3.87344774070779,0.000208131626967535,0.00106863781033572,0.17425161026696,"Not Sig"
"LRRC75B",-0.316461426793151,7.13952018293195,-3.87340176990251,0.000208165063905585,0.00106863781033572,0.17410072182861,"Not Sig"
"KANSL3",-0.1038351223369,6.66362656695727,-3.87178200169619,0.000209346486637209,0.0010744569564621,0.168785010175878,"Not Sig"
"NRG1",0.401062873410279,5.00294408102513,3.87072240754568,0.000210122794019816,0.00107819468900312,0.165308504020807,"Not Sig"
"PWP2",-0.227437536732115,8.34662218665325,-3.86950831548849,0.0002110156747328,0.00108229032780429,0.16132591185263,"Not Sig"
"HSPA6",0.622240551392725,6.63921495141798,3.86944048547118,0.000211065665781522,0.00108229032780429,0.161103434495639,"Not Sig"
"HSPA7",0.622240551392725,6.63921495141798,3.86944048547118,0.000211065665781522,0.00108229032780429,0.161103434495639,"Not Sig"
"KAT7",-0.190307055720833,8.12914375687406,-3.86931189702334,0.000211160467143155,0.00108252906607842,0.160681681544926,"Not Sig"
"CLIP1",0.237322993441491,6.09928778075996,3.86910591296051,0.000211312412917772,0.00108306058324849,0.160006101743114,"Not Sig"
"BATF",0.603299324565531,7.45829356085264,3.86884707914178,0.000211503491828952,0.00108379238482527,0.15915722272062,"Not Sig"
"LAYN",0.751321346646846,6.69907877207063,3.8679512125813,0.00021216612265668,0.0010869019279176,0.156219419182819,"Not Sig"
"LAMTOR3",-0.288416301321607,9.62146658957079,-3.86789576555301,0.000212207199349659,0.0010869019279176,0.156037608113324,"Not Sig"
"GAB4",-0.209932143370369,5.81489782134595,-3.86727719922123,0.00021266596585298,0.00108900310537997,0.154009449868905,"Not Sig"
"AMPD2",0.339961211952959,7.95243517005843,3.86651182634586,0.000213234924563059,0.00109166745887987,0.151500255938617,"Not Sig"
"ATP1A1",-0.360266924909167,12.295682757367,-3.86635753986509,0.000213349793176639,0.0010920063889349,0.150994486157876,"Not Sig"
"OSTM1",0.37030561879584,7.77012810264269,3.86615518917407,0.000213500535924972,0.0010925287401643,0.150331177490626,"Not Sig"
"UBQLN1",0.213445653914171,9.58079322074025,3.86518838338056,0.000214222171001853,0.00109597156751267,0.147162308810936,"Not Sig"
"ATP1B3",-0.219021138426461,8.75926191774546,-3.86447563076827,0.000214755669240894,0.00109838347165223,0.144826497594218,"Not Sig"
"LRP1",-0.178855206297281,5.78658690954569,-3.86442780938004,0.000214791509140781,0.00109838347165223,0.144669789592945,"Not Sig"
"SMARCA1",0.615389872681305,6.67863951958481,3.86414352206288,0.000215004687192737,0.00109922309772564,0.143738224071662,"Not Sig"
"DROSHA",-0.172922001459339,9.46005669307963,-3.86401764365095,0.000215099143968196,0.00109945551059279,0.143325755339045,"Not Sig"
"ZNF180",-0.195409492642107,5.46548999403084,-3.86366637314328,0.000215362940392599,0.00110055318138682,0.142174788840564,"Not Sig"
"GRAMD2A",0.734792174696025,6.18367051848622,3.86335887780154,0.000215594116266135,0.00110148369191617,0.141167315413205,"Not Sig"
"PPP1R1C",-0.183183021825008,4.41665755800431,-3.86211999038802,0.000216527918913676,0.00110600272535943,0.137108811175848,"Not Sig"
"ANKRD40",-0.170470025756415,8.08299332999401,-3.86133276080834,0.000217123293681449,0.00110879143989942,0.134530378777327,"Not Sig"
"ASNS",0.556842929360002,8.89017469671702,3.86087507562953,0.000217470155404634,0.00111019545169571,0.133031480592487,"Not Sig"
"PSMC5",0.182222613740786,10.7634576788054,3.86083944683326,0.000217497179270659,0.00111019545169571,0.132914803126133,"Not Sig"
"MIR4648",-0.37769490308578,9.23706573298209,-3.86016685913169,0.00021800792835855,0.00111254944381112,0.130712349148863,"Not Sig"
"SLC7A7",0.592033745677242,8.85512941419745,3.85855524966103,0.000219236416196269,0.0011185643344766,0.125436071377365,"Not Sig"
"ATAD2B",-0.243053621499968,5.57436356875207,-3.85834302865385,0.000219398678527596,0.00111913774664259,0.124741392238573,"Not Sig"
"LIG3",-0.186080836399984,6.71516041391809,-3.85795608317929,0.000219694828931038,0.00112039369690535,0.123474843193013,"Not Sig"
"HEBP2",-0.249505852313826,7.54534635086458,-3.85781802335435,0.000219800586000798,0.001120678334304,0.123022967649397,"Not Sig"
"RPS20P21",-0.32248875841977,7.20211609212545,-3.85756736740143,0.000219992718635088,0.00112140313799471,0.122202589285426,"Not Sig"
"ADCY6-DT",-0.549879741199491,5.69088274174549,-3.85741253705281,0.000220111479219636,0.00112173569401211,0.121695859702434,"Not Sig"
"HEPACAM2",-1.62990850469126,9.60617808222865,-3.85735198811017,0.000220157939142979,0.00112173569401211,0.121497698682925,"Down"
"INSRR",-0.167407461306137,5.07547696930152,-3.85697844379035,0.000220444771325905,0.0011228420756142,0.120275233040115,"Not Sig"
"CD8B2",0.42861747614568,6.23717292370358,3.85693889147036,0.000220475163115833,0.0011228420756142,0.120145798502498,"Not Sig"
"IMPDH1",0.316003614980753,8.34537792643714,3.85682612817422,0.00022056183179469,0.00112302857808964,0.119776786951202,"Not Sig"
"TMEM30A",0.357510332403232,10.0234704034244,3.85639531942728,0.000220893246557309,0.00112446088010423,0.118367059213954,"Not Sig"
"RNF32-DT",-0.305063565640519,5.5894076277256,-3.85561871799932,0.000221491876229322,0.00112725248598543,0.115826079342526,"Not Sig"
"WWP2",-0.251097015742637,6.60589441810602,-3.85495132873231,0.000222007559140139,0.00112946523116213,0.113642720072628,"Not Sig"
"SLC25A35",-0.248494934131028,6.3180488954909,-3.85492577815117,0.000222027324508942,0.00112946523116213,0.113559136797645,"Not Sig"
"MBOAT1",-0.450653425573901,9.32977837833454,-3.85464102899724,0.000222247713959661,0.00113033011186329,0.112627666997371,"Not Sig"
"THAP5",0.346283213257033,5.88594872720069,3.85399049302626,0.00022275199830503,0.00113243088868003,0.11049981861502,"Not Sig"
"APEX2",-0.252322605542802,7.32495875425773,-3.85397798247997,0.000222761706967051,0.00113243088868003,0.110458900141568,"Not Sig"
"EIF2AK3",0.297811671257936,10.1264784650242,3.85370932978346,0.000222970289263022,0.00113317416969234,0.109580235328182,"Not Sig"
"FAM168B",-0.175470661649703,7.57950508428605,-3.85365960126889,0.000223008918996451,0.00113317416969234,0.109417596241172,"Not Sig"
"SHH",0.431900707133637,6.4409700407711,3.8534389301683,0.000223180416193122,0.00113378885192607,0.108695900390319,"Not Sig"
"TMEM39B",0.293869572685949,7.06727725963296,3.85331250260297,0.000223278727634262,0.00113403154580924,0.108282437254275,"Not Sig"
"MIR5196",0.618305424633985,4.46993424085835,3.85288308719448,0.000223612954568217,0.00113547207231415,0.106878167125378,"Not Sig"
"LSP1P5",-0.35278224586064,6.71819546457991,-3.8513017206448,0.000224847903735171,0.00114148464070441,0.101707744745487,"Not Sig"
"SLC66A2",-0.340698631665772,8.37274804792525,-3.85052038807694,0.000225460477235024,0.00114422409077676,0.0991536566261253,"Not Sig"
"TNFSF11",0.722327386857162,5.1218362529729,3.85048341788006,0.00022548950173425,0.00114422409077676,0.0990328142350574,"Not Sig"
"AP2A2",-0.157827152324921,8.06182696708732,-3.84833166118277,0.000227184959741147,0.00115256688031463,0.0920008928670581,"Not Sig"
"CCR2",0.569842428508227,5.98547286926142,3.84810085048235,0.000227367546192354,0.00115307580591568,0.0912467695685883,"Not Sig"
"RCE1",-0.256222947609124,6.99754341976035,-3.84807494303639,0.000227388049430763,0.00115307580591568,0.0911621246594301,"Not Sig"
"PRG2",0.185176055651739,4.945669033416,3.8479198786227,0.000227510804829954,0.0011534376298191,0.0906555059680949,"Not Sig"
"ABCA5",-0.552465732977709,8.80053264661703,-3.8477696125841,0.000227629822003546,0.00115378034242999,0.0901645779723079,"Not Sig"
"TYW1",-0.272599214687386,8.85455246390398,-3.84712037645472,0.000228144728606106,0.00115586804361987,0.0880436401428604,"Not Sig"
"TYW1B",-0.272599214687386,8.85455246390398,-3.84712037645472,0.000228144728606106,0.00115586804361987,0.0880436401428604,"Not Sig"
"LEF1",0.271969369652713,5.34330424603399,3.84505560088359,0.000229789696547921,0.00116393927784171,0.0813000611843178,"Not Sig"
"PRKN",-0.118085148945059,3.70796914483903,-3.84451895355853,0.000230219083848304,0.00116585105449607,0.0795477819702075,"Not Sig"
"THNSL1",-0.444832651353653,5.87468620536485,-3.84442321381859,0.000230295768506601,0.00116597625214793,0.0792351873683454,"Not Sig"
"NBEAL2",0.259355105119373,6.97898389274419,3.84424473194412,0.000230438792244053,0.00116643718907383,0.0786524505488071,"Not Sig"
"MRPL30",-0.207606866131909,7.67810070436712,-3.84394002391608,0.000230683161381516,0.00116717415359155,0.0776576338927022,"Not Sig"
"UGGT1",0.245903475717556,7.99135799424212,3.84393347497514,0.000230688416202974,0.00116717415359155,0.077636253392428,"Not Sig"
"REPS2",-0.391566890173831,6.88677099858997,-3.84350531166298,0.000231032219343332,0.0011686501284592,0.0762384729066872,"Not Sig"
"GPR180",0.38963745904728,5.52701674770723,3.84315356529291,0.000231315027770974,0.00116981697276378,0.0750902448275914,"Not Sig"
"NPM1P6",0.160384939724812,13.3074470349533,3.8424712361,0.000231864571539482,0.00117206783527246,0.0728630849072101,"Not Sig"
"NPM1P7",0.160384939724812,13.3074470349533,3.8424712361,0.000231864571539482,0.00117206783527246,0.0728630849072101,"Not Sig"
"HYDIN",-0.0966206339474649,4.34749651162655,-3.84194564737516,0.000232288727069767,0.00117394746547714,0.0711477241044332,"Not Sig"
"LINC01560",-0.451621537014108,5.69322310795027,-3.8417961268684,0.000232409526936189,0.00117422651703924,0.0706597650681333,"Not Sig"
"DMTN",-0.320534359020051,7.72334139882736,-3.84172078452943,0.000232470419866416,0.00117422651703924,0.0704138909794052,"Not Sig"
"RGL4",0.477832433056359,5.37411096035126,3.84168303908055,0.000232500932091687,0.00117422651703924,0.0702907128050638,"Not Sig"
"LINC01361",-0.0984669366695949,3.17700617392657,-3.84139230323872,0.000232736081907665,0.00117514962689606,0.0693419564832434,"Not Sig"
"HPYR1",-0.196952572288593,4.39211926466231,-3.84115295869381,0.000232929836344745,0.00117586335157249,0.0685609429427467,"Not Sig"
"BCAP29",0.194226135508278,7.30276702587601,3.8409121854226,0.000233124902727017,0.00117658337658379,0.0677753018168952,"Not Sig"
"STMP1",-0.169448412122023,7.81222950847313,-3.84077555369658,0.000233235666489087,0.00117687769740243,0.0673294890714891,"Not Sig"
"ARL5B",0.441079961292914,8.18206410731688,3.84048455318667,0.000233471740450314,0.00117780404315751,0.0663800269002355,"Not Sig"
"BCL2L10",-0.290430647853697,5.6554656008242,-3.83976167771146,0.00023405916018363,0.00118050202188368,0.0640216833442748,"Not Sig"
"SMIM12",-0.199085116735052,7.86660430149758,-3.8391590149379,0.000234549971407523,0.00118271164234009,0.0620557662448755,"Not Sig"
"IBTK",0.354644491049143,9.90205413985173,3.83837824425622,0.000235187295539544,0.00118540149836597,0.0595091748730159,"Not Sig"
"CHST6",-0.494176043955454,5.18852502735876,-3.83837607709908,0.000235189066835656,0.00118540149836597,0.0595021068981296,"Not Sig"
"OR8B2",-0.142560930309006,3.38213915166885,-3.83719596050254,0.000236155512772222,0.0011900052888156,0.0556536872032121,"Not Sig"
"PPP1R2",0.234938479094475,7.98621969959209,3.83699772958546,0.000236318223621256,0.00119055784010718,0.0550073279129339,"Not Sig"
"FMC1-LUC7L2",-0.22389217319162,9.17839424307347,-3.83666367294886,0.00023659266435721,0.00119167290583871,0.053918143290467,"Not Sig"
"SMIM24",-0.777696704906588,7.7667895404722,-3.83322422782607,0.000239436051992556,0.00120572387133325,0.0427077887151919,"Not Sig"
"PFN2",-0.624420260986694,9.31043671904017,-3.83288691199174,0.000239716660365799,0.00120686608524751,0.0416087397949134,"Not Sig"
"HLMR1",-0.139993961353461,3.83199024139053,-3.8319343222543,0.000240510802368972,0.00121059261874324,0.0385053616215343,"Not Sig"
"ENGASE",-0.326348674242768,8.2054948897647,-3.83144281035515,0.000240921540696799,0.0012123880806673,0.03690431058976,"Not Sig"
"CARMIL1",-0.205144348001173,6.53658047813493,-3.8305478535059,0.000241671142888752,0.00121567196373939,0.0339894495664312,"Not Sig"
"FAHD2A",-0.137515366972647,6.70605925288016,-3.83053436698057,0.000241682456002559,0.00121567196373939,0.0339455278267495,"Not Sig"
