"external_gene_name","entrezgene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"CCL23",6368,-1.06156085414719,6.0932003324636,-3.80281908198421,0.000266030529335667,0.00157153107689206,0.0537888665495867,"Down"
"IGLV1-51",NA,-1.05249095752596,10.1109617437451,-3.05688503919187,0.00297554653008279,0.0116204596588669,-2.17164063508948,"Down"
"PLA2G10",8399,-1.16571551024029,10.0851735350465,-4.55283399855691,1.72143791322786e-05,0.000168237566789721,2.62718343147812,"Down"
"PLA2G10",100652777,-1.16571551024029,10.0851735350465,-4.55283399855691,1.72143791322786e-05,0.000168237566789721,2.62718343147812,"Down"
"IGLV2-14",NA,-1.21521608484239,12.4337527021131,-4.22567121037427,5.8827740549422e-05,0.000458305486493858,1.46749708941515,"Down"
"LGALS2",3957,-1.4618113738128,9.20769217717711,-4.4485482571847,2.56084815668507e-05,0.000231238920675478,2.25167484875536,"Down"
"PDE9A",5152,-1.75532523653291,9.52990161187259,-5.40440151551283,5.67146351053659e-07,1.13323214348113e-05,5.87390458848354,"Down"
"IGLV2-8",NA,-1.21521608484239,12.4337527021131,-4.22567121037427,5.8827740549422e-05,0.000458305486493858,1.46749708941515,"Down"
"MIR650",723778,-1.21521608484239,12.4337527021131,-4.22567121037427,5.8827740549422e-05,0.000458305486493858,1.46749708941515,"Down"
"MYH11",4629,-1.03210893264501,7.6017435276759,-3.97224730578624,0.0001469793847331,0.000969450445039983,0.608048029618451,"Down"
"CCL14",6358,-1.15239354547915,8.56211585457517,-5.79216333149746,1.10024277404764e-07,3.28302494772006e-06,7.44302775827942,"Down"
"CCL15-CCL14",NA,-1.05638807697942,9.33745859743269,-7.75325705448385,1.62012863341356e-11,6.99116661637824e-09,15.9294619874416,"Down"
"DHRS11",79154,-1.8603248369148,9.1336262858837,-6.30742266194711,1.16536993968991e-08,6.1230739093068e-07,9.59715567596604,"Down"
"TEX11",56159,-1.69986920655499,5.97706592369067,-6.17173542055617,2.1186238512708e-08,9.50796011973308e-07,9.02309871149185,"Down"
"TMEM35A",59353,-1.53254453085813,6.36477491799551,-4.87977033666188,4.80442907229882e-06,6.02271418733594e-05,3.83751088958918,"Down"
"CEACAM7",1087,-2.58276764783906,11.2472408474407,-6.45827925750415,5.96644540281083e-09,3.75016998301603e-07,10.2405009017756,"Down"
"HRCT1",646962,-1.01372497069023,8.45050746393896,-3.73293737202135,0.00033823420458906,0.00191271101733213,-0.169855479232632,"Down"
"RBM24",221662,-1.37747942216604,6.16788820474015,-4.54316663292484,1.78637276055561e-05,0.000172835758310491,2.59215083015268,"Down"
"FOXF2",2295,-1.68252015334382,8.36348620232125,-7.58001995575241,3.61761849525278e-11,9.55008722529143e-09,15.1553871371444,"Down"
"LGI1",9211,-1.28370622337401,4.30454978574247,-6.2653232206944,1.40348335703912e-08,6.96742545323025e-07,9.41856295155292,"Down"
"SYNPO2",171024,-1.08220759340248,7.39688481590085,-4.12344869373222,8.54493379193976e-05,0.00061831592827261,1.11656915034348,"Down"
"GPM6B",2824,-1.25830987521552,6.30378749991794,-4.29254793642759,4.59508342150788e-05,0.000372100602292368,1.70010219901775,"Down"
"MXI1",4601,-1.13932369429761,11.5206391489711,-6.06076056297502,3.44289274135597e-08,1.3571391340235e-06,8.55705025605117,"Down"
"SOWAHA",134548,-1.36048117358542,8.59350767285556,-5.48467646053775,4.05464373655984e-07,8.75258252584734e-06,6.19463151180236,"Down"
"HPGD",3248,-1.61457023032233,10.2820043047565,-5.53539088507791,3.27646599111261e-07,7.47920858337497e-06,6.39840016569073,"Down"
"TINAG",27283,-1.18424815572895,7.61683796845792,-5.99375531072254,4.60876569843166e-08,1.69257108849604e-06,8.27723954920132,"Down"
"SLC9A3-OT1",25845,-1.89315427435183,9.77974906596142,-5.46729041862438,4.36110251530819e-07,9.26692986183716e-06,6.12497766597315,"Down"
"SLC9A3",6550,-1.2645954861136,8.19527636434785,-4.76540051892147,7.54710009911582e-06,8.64506327520061e-05,3.40859802137148,"Down"
"ZNF511-PRAP1",104326056,-1.27244595620392,8.32333346400363,-4.18871682055521,6.73682669313362e-05,0.000511833566712283,1.33998300727024,"Down"
"EDN3",1908,-1.18547427550433,6.81798632773303,-4.93801684594764,3.80942953669024e-06,4.98066289648184e-05,4.05813078588859,"Down"
"LAMA1",284217,-1.90187630938197,7.342126667061,-4.98002945868446,3.21960154310264e-06,4.35086803772784e-05,4.21815333436739,"Down"
"MIR4680",100616113,-1.1431419602006,11.6326694308467,-6.61051674314386,3.02124617518412e-09,2.27495781627371e-07,10.8947911632438,"Down"
"GPR15LG",387695,-2.20379671426966,11.4740936683654,-5.0715087348508,2.22684036595797e-06,3.25524892323979e-05,4.56911746072238,"Down"
"PDZRN4",29951,-1.18131336602396,5.0460090372292,-3.15378281816416,0.00221684322956718,0.0090872753431235,-1.90368319065888,"Down"
"PTPRR",5801,-1.20767727231611,7.65425644428903,-3.15391931722877,0.00221591482050667,0.00908512929971665,-1.90330104927833,"Down"
"SYNM",23336,-1.74271412661431,8.50378053544667,-3.79203020821594,0.000276127133077932,0.00161733665861021,0.0190686918442546,"Down"
"UGT2A3",79799,-2.58544221005492,6.8099332232154,-5.21803039353112,1.225674809669e-06,2.05688109019139e-05,5.13823141560381,"Down"
"UGT2B15",7366,-1.34359904115992,10.152823555507,-3.04255702880423,0.00310631472145272,0.012036366091293,-2.21069611632528,"Down"
"NKX2-3",159296,-1.90625848620416,8.6339428833869,-8.09029912257702,3.3698623958597e-12,2.43923684840954e-09,17.4426802530837,"Down"
