"external_gene_name","entrezgene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"YWHAZP3",NA,-1.28826320574479,11.7266872675334,-11.5439832456749,3.37555473735344e-19,3.94500378913926e-17,33.228885654207,"Down"
"PEX11A",8800,-1.08054161743213,7.96631798823011,-6.60071331106493,3.15702411214708e-09,3.69153017469872e-08,10.5641498812895,"Down"
"XIAPP1",NA,-1.10751115961484,5.83949973237991,-8.65493177691342,2.39178325021182e-13,7.46442619631475e-12,19.9098255836577,"Down"
"EEF1E1-BLOC1S5",NA,-1.16217104194695,6.83686354576539,-10.6956147194945,1.68603075917009e-17,1.34636456245614e-15,29.3607643547215,"Down"
"EXOC5P1",NA,-2.79016698122074,6.21034011286278,-16.1957038997282,6.46191908839979e-28,1.20832502020502e-24,53.0385927290673,"Down"
"UGT2B11",10720,-1.42883158296401,6.53784704937229,-8.35756695159013,9.6505193634598e-13,2.62482429086878e-11,18.5325412437811,"Down"
"SOWAHA",134548,-1.17366694202397,8.59350767285556,-4.90307618426378,4.3791283272974e-06,2.32136216716812e-05,3.50767828041972,"Down"
"TINAG",27283,-1.29972454668589,7.61683796845792,-6.81667996929369,1.19362707047483e-09,1.53400903977002e-08,11.519023594656,"Down"
"MIR4668",100616114,-1.53762684821436,9.63475480463723,-10.1817541777238,1.84664059256922e-16,1.16395416451294e-14,26.9934036327487,"Down"
"SNORA63",124900196,-2.4094115506368,5.44127578417511,-14.0630273273726,4.65056855216263e-24,2.00680976426879e-21,44.2877657197846,"Down"
"TLDC2",140711,-1.19409246808545,5.92049380223507,-9.61199350109951,2.66396889355986e-15,1.27184676601255e-13,24.3541279802301,"Down"
"EDN3",1908,-1.1660374869413,6.81798632773303,-5.03313103737883,2.60034595614604e-06,1.45727180094808e-05,4.01212536990673,"Down"
"TOX4P1",NA,-1.74225734827301,6.10077641534758,-14.8309262712211,1.77819091474536e-25,1.05002173515713e-22,47.5070270181705,"Down"
"LAMA1",284217,-1.16189945288428,7.342126667061,-3.15270606358363,0.00222417958377248,0.00581411529360098,-2.41864605687315,"Down"
"FAM47E-STBD1",100631383,-1.12099681582291,7.43215943921696,-6.30216711430272,1.19276039884754e-08,1.19834982144914e-07,9.26097569228975,"Down"
"STBD1",8987,-1.12099681582291,7.43215943921696,-6.30216711430272,1.19276039884754e-08,1.19834982144914e-07,9.26097569228975,"Down"
"GPR15LG",387695,-1.03082395439049,11.4740936683654,-2.45818995988896,0.0159593698453951,0.0325675063623883,-4.21111060911291,"Down"
"FOXA1",3169,-1.80992448165827,4.9626098585218,-9.34141913935503,9.49504205515703e-15,4.05055605847279e-13,23.0977051140178,"Down"
"PITX2",5308,-1.74124821278011,4.86062243323814,-4.13414421132298,8.21963815654762e-05,0.00031436928684979,0.688803724734631,"Down"
"CSNK2A3",283106,-1.27133997975395,7.98349626216305,-13.919308468758,8.63630119926413e-24,3.39982390544365e-21,43.6768946792802,"Down"
"UGT2A3",79799,-3.83954158931534,6.8099332232154,-8.03001649665625,4.46527996293854e-12,1.0458916188766e-10,17.0209992077025,"Down"
"ATOH1",474,-2.08199170790594,6.81055042519209,-10.7788052962222,1.14617861931816e-17,9.56100447542017e-16,29.742495368539,"Down"
"SH3D19",152503,-1.07826105406289,8.39650056060361,-13.0804599382624,3.36402960478078e-22,7.86306878142458e-20,40.0605091523166,"Down"
"F2RL1",2150,-1.60212712562437,10.2364038278683,-9.93176111746149,5.94707510672616e-16,3.38696493197534e-14,25.8368126459346,"Down"
"GMCL2",64396,-1.06210135608997,6.89631427450535,-9.15407765162478,2.2905456638985e-14,9.0171147635471e-13,22.2273561714744,"Down"
"GPX3",2878,-1.04268667891775,8.31899235084152,-5.52316208204895,3.4494875674584e-07,2.40158397537074e-06,5.97422776441624,"Down"
"PTGDR",5729,-1.28985464151862,6.52232549160093,-4.34843856114408,3.73167493464206e-05,0.000156601933529892,1.44418615805509,"Down"
"THRB-IT1",NA,-1.17533134877749,4.62027157070844,-7.84109050708098,1.07698296877358e-11,2.31257615658473e-10,16.1528101347962,"Down"
"TRPM6",140803,-1.1528807456487,6.99946343378645,-4.01943131730967,0.00012425301733658,0.000456693440788783,0.294905098023625,"Down"
"UGT2B28",54490,-1.42883158296401,6.53784704937229,-8.35756695159013,9.6505193634598e-13,2.62482429086878e-11,18.5325412437811,"Down"
"UGT2B25P",NA,-1.42883158296401,6.53784704937229,-8.35756695159013,9.6505193634598e-13,2.62482429086878e-11,18.5325412437811,"Down"
"UGT2B24P",NA,-1.42883158296401,6.53784704937229,-8.35756695159013,9.6505193634598e-13,2.62482429086878e-11,18.5325412437811,"Down"
"TRIM59-IFT80",NA,-1.37393658151959,5.76922977336739,-9.24655074348821,1.48302024305381e-14,6.12845142428809e-13,22.6569810068714,"Down"
"SIMC1P1",NA,-1.01390520024127,6.121183707207,-10.9983838006203,4.14834281529032e-18,3.87852768467915e-16,30.7477077522146,"Down"
"PRKAB1",5564,-1.26409066417934,8.23826735423529,-10.059735284209,3.2669335600295e-16,1.95532754094041e-14,26.4292164946434,"Down"
"BZW1P1",NA,-1.19217743355926,10.4536572639788,-11.7769905865199,1.16544921384101e-19,1.48775940033696e-17,34.2805216340509,"Down"
"POF1B",79983,-1.73648545066234,6.95838500177554,-11.3604264845382,7.82853167634861e-19,8.73952349679535e-17,32.3969508166118,"Down"
"SDHCP4",NA,-1.10393592101583,9.72610151840633,-10.9619353335443,4.90945034949788e-18,4.5227615610578e-16,30.5810951946665,"Down"
"SNORA4",619568,-2.4094115506368,5.44127578417511,-14.0630273273726,4.65056855216263e-24,2.00680976426879e-21,44.2877657197846,"Down"
"HSPD1P1",NA,-1.07327352088209,12.5523147416527,-9.06128402011116,3.54321721875086e-14,1.33848907696213e-12,21.7962589274384,"Down"
"SLC44A4",80736,-2.59785677326954,9.34059295956069,-11.455961857345,5.05096590274367e-19,5.78258285161557e-17,32.8303185003891,"Down"
"OTC",5009,-1.13636727133624,5.41680697282838,-5.14800870248134,1.63203903128389e-06,9.58924425843917e-06,4.46364622076947,"Down"
"RPS6KA6",27330,-1.23306070097745,5.52719117998942,-7.65347567200135,2.57423606306224e-11,4.95396938413839e-10,15.2939559040201,"Down"
"DPP10",57628,-2.32971655328485,4.5135985400704,-8.97005190641137,5.44079627417109e-14,1.97870385082861e-12,21.3724772315075,"Down"
"ZNF702P",NA,-1.02694087973751,5.49415604750928,-5.41850838937553,5.34750248237869e-07,3.54169445696858e-06,5.54753941499806,"Down"
"GAU1",101929549,-1.18771233065641,7.75159529139308,-5.16875878313376,1.499549026859e-06,8.91940774825027e-06,4.54577935880724,"Down"
"RETNLB",84666,-1.33801991753089,8.88325059867578,-2.91706993897775,0.0045013375460759,0.0108224057855349,-3.06791368838506,"Down"
"SEPTIN10P1",NA,-1.41234570504186,7.94645961092562,-10.5853030097337,2.81471423879797e-17,2.14481710687475e-15,28.8538769003105,"Down"
"UGT1A9",54600,-2.0675166495933,9.07922873778095,-6.97378966063151,5.8524158451285e-10,8.16681337990289e-09,12.2193524172774,"Down"
"UGT1A6",54578,-1.56900689635533,8.66261258680365,-6.30888046321447,1.15788304586448e-08,1.16666985478909e-07,9.29004626252764,"Down"
"UGT1A1",54658,-1.77383876235659,9.59687521507384,-6.01094693506682,4.27696334268841e-08,3.71736444580017e-07,8.01129002795678,"Down"
"NAPA",8775,-1.02734978608253,7.64962096083768,-12.5407849951367,3.70504751985579e-21,6.59821915063842e-19,37.6898424158559,"Down"
"AIFM1",9131,-1.05179672811093,9.11698803118068,-9.54915647969655,3.57813425411405e-15,1.67619529286149e-13,24.0624508676065,"Down"
"UGT1A4",54657,-1.77383876235659,9.59687521507384,-6.01094693506682,4.27696334268841e-08,3.71736444580017e-07,8.01129002795678,"Down"
"POC1B-GALNT4",100528030,-1.0566502441258,8.95097710567421,-6.6989905627551,2.03012736237098e-09,2.47441759284316e-08,10.9974927273194,"Down"
"GALNT4",8693,-1.0566502441258,8.95097710567421,-6.6989905627551,2.03012736237098e-09,2.47441759284316e-08,10.9974927273194,"Down"
"STK26",51765,-1.06006696086985,7.90528737189489,-9.16354230448953,2.19086268020064e-14,8.70102082849949e-13,22.2713284156211,"Down"
"PNRC2P1",NA,-1.47165139973896,9.36617082064343,-15.3266091585856,2.24922459767667e-26,1.86927224989877e-23,49.5444366485286,"Down"
"PKP2",5318,-1.73151447032655,8.15865265193757,-12.6511367633466,2.26256048787051e-21,4.16144219568249e-19,38.1772772052169,"Down"
"EXPH5",23086,-2.64253022378399,7.73270872420699,-10.9396252410329,5.44295208970382e-18,4.96481308702699e-16,30.4790624114286,"Down"
"QSER1",79832,-1.14586487747741,7.16847427772776,-13.8957571289414,9.56058011338749e-24,3.69879064076383e-21,43.5765430853912,"Down"
"ZNF702P",79986,-1.02694087973751,5.49415604750928,-5.41850838937553,5.34750248237869e-07,3.54169445696858e-06,5.54753941499806,"Down"
"CDKN2B",1030,-1.4104846485907,7.13298235089796,-6.73846075322815,1.69937206700437e-09,2.11024957451638e-08,11.1720945760872,"Down"
"EIF2S3B",255308,-1.1560496662396,8.81535493148361,-6.55340636950848,3.90202688967418e-09,4.46950389879525e-08,10.3562912333081,"Down"
"COG3",83548,-1.13315552115069,6.59260848465884,-12.4407044298548,5.8015639779943e-21,9.78806722573039e-19,37.2466154185696,"Down"
"CA1",759,-1.87175634000412,7.753026772209,-5.37145109544836,6.5049913313545e-07,4.22430897950961e-06,5.35697718453181,"Down"
"UGT1A3",54659,-1.77383876235659,9.59687521507384,-6.01094693506682,4.27696334268841e-08,3.71736444580017e-07,8.01129002795678,"Down"
"UGT1A8",54576,-2.0675166495933,9.07922873778095,-6.97378966063151,5.8524158451285e-10,8.16681337990289e-09,12.2193524172774,"Down"
"UGT1A5",54579,-1.77383876235659,9.59687521507384,-6.01094693506682,4.27696334268841e-08,3.71736444580017e-07,8.01129002795678,"Down"
"UGT1A7",54577,-1.56900689635533,8.66261258680365,-6.30888046321447,1.15788304586448e-08,1.16666985478909e-07,9.29004626252764,"Down"
"ASAH2",56624,-1.04698249825918,5.95686935840783,-10.961183678894,4.92654019253404e-18,4.5227615610578e-16,30.5776581902181,"Down"
"TUBAL3",79861,-1.09750026586336,8.76579308043727,-3.44242632584975,0.000890706113183524,0.00259262608298419,-1.56623646561529,"Down"
"A1CF",29974,-1.42774731801601,8.45195685495496,-4.98842756685859,3.11287736260862e-06,1.71368633806611e-05,3.83791214143346,"Down"
"SST",6750,-1.16674342775177,8.31720125797948,-2.65136746473138,0.0095348976227563,0.0208918628802879,-3.74999952427664,"Down"
"UGT1A10",54575,-1.77383876235659,9.59687521507384,-6.01094693506682,4.27696334268841e-08,3.71736444580017e-07,8.01129002795678,"Down"
"ADH1C",126,-2.34277448040017,10.5256834254897,-4.81705230295116,6.15873106725206e-06,3.1551544844308e-05,3.1780927459766,"Down"
"ESAM-AS1",NA,-1.0213121499289,5.35325666574326,-5.1455583395783,1.64842088997359e-06,9.67789543435827e-06,4.45395865427332,"Down"
"MIR3620",100500810,-1.19492581394389,10.3732252898421,-9.99678087142324,4.3861615676195e-16,2.55639167313803e-14,26.1378766698194,"Down"
"OCLNP1",NA,-1.57448961710971,7.91140990883679,-8.20753627269579,1.94807675168845e-12,4.96737434444740e-11,17.8393287712974,"Down"
"ADH6",130,-1.31887376091674,6.72133769962121,-6.89744395482477,8.27889051380393e-10,1.10511614657493e-08,11.8784702950516,"Down"
"P2RY1",5028,-1.247938592968,6.45575262165546,-7.14708800906289,2.6542438459022e-10,3.99990447670916e-09,12.9968421544041,"Down"
"NCOA2",10499,-1.21066865568727,6.46979373120083,-16.0692820063702,1.07652211899012e-27,1.61040532186796e-24,52.5365238083103,"Down"
"SUPT16H",11198,-1.21590750938802,8.52682153108513,-11.3593083542006,7.8688207746021e-19,8.74101333471765e-17,32.3918740494152,"Down"
"TMEM192",201931,-1.38612233548579,8.3364650021231,-13.3242797433125,1.15036131148133e-22,3.22661968354119e-20,41.1204483840082,"Down"
"HSPB3",8988,-1.44492277286396,5.43379694940452,-4.96374066847497,3.43687288584405e-06,1.87423660152908e-05,3.74207110736065,"Down"
"ADH1A",124,-1.01549765042253,5.03915229610371,-5.19571873385691,1.34302507213624e-06,8.08156063117863e-06,4.65275063431829,"Down"
"BMP3",651,-1.00914781584418,4.95076272325006,-8.38271559148138,8.57769695000325e-13,2.39649247820001e-11,18.6488640281249,"Down"
"TALAM1",109136579,-1.17275548140164,7.68468553921109,-8.35117317820143,9.9439906892179e-13,2.69484549607923e-11,18.5029727495182,"Down"
"RGPD1",400966,-1.05176464851937,6.97660160727964,-10.3431848404373,8.69159505144216e-17,5.9642416317832e-15,27.7387189260498,"Down"
"ACO2",50,-1.02043929860304,10.4641918682708,-9.70821158609781,1.6959949423123e-15,8.59061636806902e-14,24.8005787153508,"Down"
"MIER3",166968,-1.90589147308579,7.54978756487675,-10.9343324926497,5.57783205991418e-18,5.02654512419334e-16,30.4548511547145,"Down"
"SLC26A2",1836,-2.90891525786133,11.1105982963411,-6.93226102873615,7.06847817622938e-10,9.58945476399099e-09,12.0337982965647,"Down"
"EDIL3",10085,-1.64557070644162,7.27204697193503,-15.5766023802599,8.02225189465063e-27,8.68232077661571e-24,50.559742038718,"Down"
"LMAN1",3998,-1.52516405294701,8.11124579078147,-12.5856166451992,3.03183709238073e-21,5.44251140127449e-19,37.8880313325067,"Down"
"RASEF",158158,-1.19154845115848,7.73667972556166,-7.33880284001586,1.10129065091086e-10,1.8064225815635e-09,13.8624443301628,"Down"
"GHR",2690,-1.09933467332516,6.81609175952075,-3.27772959638317,0.00150812572003132,0.00413096106345006,-2.05793483061617,"Down"
"GAS2L3",283431,-1.12983426781439,7.64401428846701,-7.40497008677791,8.12029236573401e-11,1.38038818480838e-09,14.1624103919633,"Down"
"SCARB2",950,-1.05778508288611,8.75736247573741,-12.8443361993177,9.57190168467992e-22,1.97049451286727e-19,39.0273663746455,"Down"
"PDE6A",5145,-1.48984177483916,5.86322831737988,-6.30042253329253,1.2019925763365e-08,1.20516136820441e-07,9.2534230440771,"Down"
"PXMP2",5827,-1.10763434645975,9.55966566613906,-6.51755500321932,4.58027255143667e-09,5.103114984195e-08,10.1990953399239,"Down"
"LINC02023",101928405,-1.59432738314212,5.34650937326881,-7.69187223850749,2.15432976300911e-11,4.26633484128239e-10,15.469430127278,"Down"
"SOSTDC1",25928,-1.05563088410988,8.01464919421745,-4.01609581280563,0.000125742057266488,0.000461561593816903,0.283564301294627,"Down"
"CLDN3",1365,-1.08183187079951,10.6870463873456,-6.18367877068492,2.01039218302115e-08,1.90101939295455e-07,8.74978224315547,"Down"
"GXYLT2",727936,-1.78287440529486,6.31039317203446,-10.1940734842446,1.7433540323511e-16,1.10194707413877e-14,27.0503270227854,"Down"
"BZW1P2",NA,-1.19217743355926,10.4536572639788,-11.7769905865199,1.16544921384101e-19,1.48775940033696e-17,34.2805216340509,"Down"
"TPH1",7166,-1.81881897542606,6.35788765214225,-6.03176772552808,3.90653182742847e-08,3.43624726286427e-07,8.0998660630443,"Down"
"GSTA1",2938,-1.3279422568404,6.90424709735647,-3.60268769346872,0.000525279827771521,0.00163110677789473,-1.07035485723864,"Down"
"YTHDF3",253943,-1.24280204360467,9.22119757501529,-14.8188350513249,1.87089953321315e-25,1.0764388365582e-22,47.4569270654204,"Down"
"CA12",771,-1.01897742191995,9.47883317122406,-6.01462156327107,4.20915882029141e-08,3.67364118119483e-07,8.02691367234461,"Down"
"DEPDC7",91614,-1.2348406681347,6.88877711162482,-6.50177448643623,4.91463301082077e-09,5.43516264809302e-08,10.1299946379066,"Down"
"NXPE1",120400,-1.63271542180076,8.66537031314757,-5.29951956634622,8.76370358167386e-07,5.51609381961234e-06,5.0672848552792,"Down"
"MEP1A",4224,-1.15828212194229,10.797615594653,-3.47295614850795,0.000806407061988235,0.00237560300170067,-1.47307590812447,"Down"
"CDHR1",92211,-1.61823366407584,6.47804612828116,-6.18697451443021,1.98149946365812e-08,1.87924203148878e-07,8.76395168109015,"Down"
"SEMA6A",57556,-1.2501771384717,7.22609274156457,-7.44485639880111,6.75603299162367e-11,1.176094835524e-09,14.3435148677361,"Down"
"ENDOD1",23052,-1.09578131183936,8.07509283215138,-6.45680396198144,6.00578001883192e-09,6.5229282595629e-08,9.93338657830653,"Down"
"SATB2-AS1",150538,-1.28333256492733,7.06834526129586,-5.49453750680476,3.89032565263303e-07,2.6703890278199e-06,5.85713199090038,"Down"
"SLC44A5",204962,-1.11861444836811,4.86835505873437,-5.1985125348689,1.32774963006849e-06,7.99607459718379e-06,4.66385241848747,"Down"
"ASAH2B",653308,-1.04698249825918,5.95686935840783,-10.961183678894,4.92654019253404e-18,4.5227615610578e-16,30.5776581902181,"Down"
"CMTM4",146223,-1.66089684803927,8.68819318625301,-13.5266329151784,4.74635034682756e-23,1.47921326989533e-20,41.9947029541249,"Down"
"GABPAP",NA,-1.24284945992208,6.73461101836895,-11.8861469290548,7.09405252845665e-20,9.76585550221096e-18,34.771401165006,"Down"
"BMP5",653,-1.01431776874046,6.44186937203633,-5.00172476392206,2.95091692788846e-06,1.63092672278052e-05,3.88964363732416,"Down"
"FGFR2",2263,-1.11574258800457,6.14177975247957,-7.51538455451528,4.87811768851223e-11,8.78491836376612e-10,14.6642464875513,"Down"
"OCRL",4952,-1.14959560985665,7.61261308442615,-11.6936959655578,1.70350379272243e-19,2.10027041785157e-17,33.9051712408418,"Down"
"TSPAN7",7102,-1.28083436768716,8.94710439424704,-5.14494425291009,1.65255148373255e-06,9.69960835560416e-06,4.45153122950031,"Down"
"TWF1P1",NA,-3.05675670769948,8.32304153243506,-15.2598869790643,2.96561643302388e-26,2.29467128071113e-23,49.2720644926313,"Down"
"C5orf22",55322,-1.12961953554091,7.63550775064227,-14.1064400953596,3.85940048398969e-24,1.73202174920489e-21,44.4717773245421,"Down"
"CYP2S1",29785,-1.37052348184487,7.05743585291191,-8.18135881446763,2.20181047864452e-12,5.5575281586394e-11,17.7185180964355,"Down"
"DPP10-AS1",389023,-1.79102110274127,6.29664982860162,-7.43769863354064,6.98284623372307e-11,1.20839638985012e-09,14.3109996706293,"Down"
"NOX1",27035,-1.22693968839039,9.29584713292268,-6.29224973358964,1.24619137361122e-08,1.24391851567892e-07,9.21805149647609,"Down"
"SLC51A",200931,-2.07865127352691,6.59117863222167,-4.16370972107384,7.38119482019948e-05,0.000286650450969983,0.791528228017264,"Down"
"NR1H4",9971,-1.5191563910482,6.36008215286458,-3.92146985187524,0.000175868652313089,0.000621662994526372,-0.0354637848957715,"Down"
"ISX",91464,-1.27680081084208,8.70449432529074,-3.52846136492829,0.000672096925603731,0.00202296216145166,-1.30212119256679,"Down"
"CA7",766,-1.38955183982636,7.40868083745694,-5.66167573581785,1.92049894011957e-07,1.42559968940409e-06,6.54486220001337,"Down"
"PDXDC2P-NPIPB14P",283970,-1.03836573347786,6.38139162514255,-9.50061402063988,4.49432344043225e-15,2.06655991147252e-13,23.8370738148615,"Down"
"EYA2",2139,-1.05313454367162,6.76027639210139,-3.30249610702232,0.00139478771937714,0.00385581392572424,-1.98518166740426,"Down"
"HAPLN1",1404,-1.30823805847602,6.50531310866623,-5.85876402635901,8.26381922485102e-08,6.68704794758139e-07,7.36771995354061,"Down"
"ABHD17B",51104,-1.12036790974025,8.35375907795623,-11.0675357211358,3.0143714649975e-18,2.87827580013102e-16,31.0635344428658,"Down"
"HIPK3",10114,-1.32753736792896,7.30946841509896,-14.1239143150834,3.58055380079313e-24,1.63967442318361e-21,44.5457770886722,"Down"
"SGK2",10110,-1.10872225355181,7.87096847152866,-4.83375042829666,5.76561777471914e-06,2.969352702477e-05,3.24180901379904,"Down"
"CITED2",10370,-1.30702909488747,7.86355616344516,-9.20230847125377,1.82586565215964e-14,7.36881283611693e-13,22.4514346329432,"Down"
"ADAM10",102,-1.01877375608002,9.02249901716699,-9.66079504526861,2.11861104451011e-15,1.03798063816075e-13,24.5805950620282,"Down"
"VPS35P1",NA,-1.67734803213074,9.06213971676958,-14.2327115788768,2.24664213549479e-24,1.05025839329932e-21,45.005639060245,"Down"
"VLDLR",7436,-1.51702811277076,6.11532180838241,-4.93916311663494,3.79202043332375e-06,2.04442927687053e-05,3.64691602914303,"Down"
"HSD11B2",3291,-1.09478697341467,10.2908230375902,-3.63755638942042,0.000467332685438545,0.00147426938402299,-0.960251556617957,"Down"
"MT1M",4499,-1.84866849935251,8.30930147209801,-3.84116215762749,0.000232922386770145,0.000796486656009644,-0.302056503379399,"Down"
"PTGR1",22949,-1.15850775108757,8.11046602510855,-10.3048394245412,1.03940760373876e-16,6.92085080720894e-15,27.5618019419014,"Down"
"CHP2",63928,-2.46905862047946,9.39446240598335,-5.77163557336702,1.20141090279028e-07,9.38229307856918e-07,7.0024249131435,"Down"
"SLC38A4",55089,-2.00722028019984,4.34297158894721,-7.23224933308248,1.79679802430209e-10,2.81160047889223e-09,13.3806770370049,"Down"
"NUCB1",4924,-1.12785866177834,7.53035424842095,-13.2713520723248,1.45125181238527e-22,3.68011512635089e-20,40.8909619880531,"Down"
"NXT2",55916,-1.23523629970396,7.84624020508896,-13.5442228074184,4.39580244599219e-23,1.38925931106505e-20,42.0704637505253,"Down"
"HSD17B2",3294,-1.26473937739521,10.1181132581762,-3.55209667732169,0.000621583807785613,0.00188737741040614,-1.22871043505129,"Down"
"MAT2A",4144,-1.14451109307906,9.23849573410313,-10.2206166689822,1.54006415221583e-16,9.87357128902026e-15,27.1729492377735,"Down"
"HHLA2",11148,-1.24382385878534,7.56387787185614,-5.52122630377832,3.47768650187738e-07,2.41868786952144e-06,5.96629987678547,"Down"
"TBC1D3P1-DHX40P1",653645,-1.15785302432193,5.75011301310062,-12.0815678583941,2.92532069078933e-20,4.27348049887864e-18,35.6472686045664,"Down"
"PKIB",5570,-1.26734270745551,9.49631990657695,-3.34174135299407,0.00123141916348239,0.00345268207039626,-1.86902952676121,"Down"
"TMED6",146456,-1.61372752856061,6.74753047865835,-5.75791828029131,1.27406154193915e-07,9.88885054983485e-07,6.94513134592638,"Down"
"PRKG2",5593,-1.72447068602594,4.74874799074668,-11.6903396155898,1.72978305785891e-19,2.12101650466098e-17,33.8900327316304,"Down"
"SLC16A9",220963,-2.05365011850155,8.73116953355439,-6.132771296295,2.51329612646672e-08,2.32081694575254e-07,8.53128339967618,"Down"
"STIP1",10963,-1.03599631929979,8.32222542123615,-9.46627465763201,5.28100130937699e-15,2.39394724002243e-13,23.6776159522831,"Down"
"PCK1",5105,-3.37052852078704,9.31070287209663,-6.10766039899939,2.80523804830415e-08,2.56297787320427e-07,8.42376344918633,"Down"
"HEPACAM2",253012,-1.72128025206177,9.60617808222865,-4.00918426622387,0.00012888216424843,0.000471545228040196,0.260085358025686,"Down"
"TRIP10",9322,-1.00818513647593,7.53111724209857,-10.1059661294487,2.63168008585299e-16,1.59600728233663e-14,26.6430560658007,"Down"
