"external_gene_name","entrezgene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"GRAMD1C",54762,-1.04422783779285,7.43857142829562,-6.15414611625535,2.28857369321611e-08,5.13533051020762e-07,8.89632075937486,"Down"
"FGFR2",2263,-1.07442748007659,6.14177975247957,-7.35336152745845,1.02992463790745e-10,7.11091660000159e-09,14.1339387791844,"Down"
"TSPAN7",7102,-1.50093536501597,8.94710439424704,-6.12591978056546,2.58983741482243e-08,5.680680523089e-07,8.77676356956445,"Down"
"CCL8",6355,-1.41474085886343,8.60311083661249,-3.66812390061853,0.000421573690346907,0.00194884467196008,-0.486961211408079,"Down"
"TMCC3",57458,-1.01270737999143,8.6643501761035,-5.28075692936341,9.46940008831093e-07,1.11477813172176e-05,5.30737801427538,"Down"
"AMACR",23600,-1.11700882928488,7.33998175630427,-6.64570807625366,2.5797971562326e-09,8.93334388714557e-08,11.0092970562873,"Down"
"CYP2S1",29785,-1.12895861058502,7.05743585291191,-6.84760330918936,1.03773523308276e-09,4.45234051532393e-08,11.892095832627,"Down"
"DPP10-AS1",389023,-1.65562647920151,6.29664982860162,-6.985891747477,5.53884629193928e-10,2.69601240661227e-08,12.5010653159247,"Down"
"USP34-DT",105377633,-1.09963666600874,6.36812777781461,-6.9451740193532,6.6656802448072e-10,3.12257200445154e-08,12.3214184799721,"Down"
"SLC51A",200931,-3.19586900456385,6.59117863222167,-6.50443221384871,4.85667558568955e-09,1.49082002007234e-07,10.3964133137768,"Down"
"SPMIP4",136895,-1.14692563842623,7.11017115422558,-6.27247846227747,1.35986756218072e-08,3.40939309807521e-07,9.39976288496915,"Down"
"C3orf85",401081,-1.4257288680039,8.09141262534564,-4.6624301704539,1.12803535822677e-05,9.13130786553047e-05,2.93540176158374,"Down"
"NR1H4",9971,-2.22200306202687,6.36008215286458,-5.82790766211669,9.43715576509276e-08,1.64794037519779e-06,7.52786957920646,"Down"
"ISX",91464,-1.65886707062208,8.70449432529074,-4.65795637239403,1.14778657583809e-05,9.27112418114862e-05,2.91885012639303,"Down"
"CA7",766,-1.67473729063729,7.40868083745694,-6.93327686033463,7.03593449952475e-10,3.26196971559578e-08,12.2689810175557,"Down"
"TP53TG1",NA,-1.07791106216268,8.16157068324118,-7.93239960015539,7.03975689966634e-12,8.05944413630679e-10,16.7406158522433,"Down"
"EYA2",2139,-1.45199541305504,6.76027639210139,-4.62642274161915,1.29684479352552e-05,0.000102613652014775,2.802453113215,"Down"
"PHYH",5264,-1.11489809318943,10.7553530403637,-6.91056559798823,7.80030076487564e-10,3.53137488512551e-08,12.168947145785,"Down"
"SGK2",10110,-1.7442458980048,7.87096847152866,-7.72664186665306,1.83328044959165e-11,1.77732723535983e-09,15.810496387023,"Down"
"AIFM3",150209,-1.24411568840568,7.66694349891919,-5.70859512124176,1.57281592335776e-07,2.5208868931589e-06,7.03519090544926,"Down"
"VLDLR",7436,-1.66362163538672,6.11532180838241,-5.50346125545935,3.74727113409596e-07,5.15544969886305e-06,6.19884065229365,"Down"
"HSD11B2",3291,-1.33854995104119,10.2908230375902,-4.51893723558081,1.95972266268131e-05,0.000143983814728327,2.4092765981623,"Down"
"MT1M",4499,-2.38355141045061,8.30930147209801,-5.03210550078077,2.61112276511921e-06,2.62857710751503e-05,4.33424015932845,"Down"
"MT1H",4496,-1.06831123148755,11.6576193987886,-5.84576776160934,8.73938220088875e-08,1.5416902296049e-06,7.60199508110098,"Down"
"CHP2",63928,-3.13175238495796,9.39446240598335,-7.43834865181912,6.96193976105743e-11,5.17281345358834e-09,14.5142430277476,"Down"
"TP53INP2",58476,-1.05944037378053,9.77957530416238,-5.25416658881991,1.05656708780767e-06,1.21956321416236e-05,5.20215941319314,"Down"
"SLC38A4",55089,-2.15994160148651,4.34297158894721,-7.90755054621293,7.90382241218489e-12,8.86769355535084e-10,16.6280970527877,"Down"
"HSD17B2",3294,-1.89064554834064,10.1181132581762,-5.39529837102236,5.89065106217538e-07,7.54884746911213e-06,5.76363710545723,"Down"
"MT1X",4501,-1.02267564533187,11.5413921694815,-5.08395601329424,2.1173624512222e-06,2.20164485833989e-05,4.53513104668801,"Down"
