"gene","degree","clustering_coeff","module"
"SERPINA3",3,0.666666666666667,"Module_1"
"SERPINA3",3,0.666666666666667,"Module_1"
"NPTX2",2,1,"Module_1"
"SAA1",2,1,"Module_1"
