"external_gene_name","entrezgene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"CD79A",973,1.30666550917665,7.75783349174984,5.91771853208388,6.40757146307818e-08,1.18434510757835e-06,7.90157632681043,"Up"
"OAS2",4939,1.00650517216746,6.58014584017684,4.78618792001955,6.9551466254702e-06,5.97727059092018e-05,3.39693944043037,"Up"
"MMP12",4321,2.02574816819544,11.7220718739299,6.33190391650431,1.04575433621341e-08,2.75958795875024e-07,9.65389877722402,"Up"
"MIR198",406975,1.18461116444938,10.6395435866853,6.82465772986952,1.15131630642764e-09,4.85314758828262e-08,11.7913781530328,"Up"
"WNT5A",7474,1.34014864820561,8.44251773117545,5.06836936602403,2.25531378554953e-06,2.32035699376185e-05,4.47462614369771,"Up"
"HLA-DMA",3108,1.3486629717611,10.1084372299672,6.7918881710263,1.33520080791758e-09,5.41782476109629e-08,11.6477060827196,"Up"
"SRGN",5552,1.14556483254492,12.0497759000198,5.79595620207747,1.08249036704684e-07,1.84574478314316e-06,7.39550105476524,"Up"
"IL17A",3605,1.15181436254966,4.20097514250706,7.44059002486601,6.89032697784287e-11,5.13661285899721e-09,14.5242849198168,"Up"
"LBH",81606,1.3039668255651,8.6633757862725,7.24416655285663,1.70119394424577e-10,1.06628745572432e-08,13.6466854802816,"Up"
"RAB31",11031,1.31556635638103,9.5496200750374,6.63005624565422,2.76763904042249e-09,9.47953758630898e-08,10.9411913899099,"Up"
"IL1B",3553,2.19453632783779,9.23959863226687,6.23915777838724,1.57507215128895e-08,3.83330195257839e-07,9.25764375647256,"Up"
"PSMB9",5698,1.49176397968948,10.8175804439983,7.78301693681713,1.41089617360193e-11,1.45225225869054e-09,16.0649676506737,"Up"
"COL4A1",1282,1.39102267729481,9.72667575616932,6.76083303290507,1.53622835662052e-09,5.98056732483972e-08,11.5117351224621,"Up"
"IFITM2",10581,1.2207461024309,11.9650295520053,7.51969091326263,4.78198692261279e-11,3.84598582639815e-09,14.8790574044418,"Up"
"KDELR3",11015,1.13711647211611,8.53828406300217,8.32385724692854,1.13014432420493e-12,2.06173239762881e-10,18.5187374927199,"Up"
"ABCA12",26154,2.56651222751204,4.58696655472643,8.70782447493563,1.86568763665642e-13,5.16841541715228e-11,20.270008084637,"Up"
"CFB",629,1.41445745763355,7.16786564660567,10.3016096552415,1.05519052375735e-16,2.15249274205374e-13,27.5362048456248,"Up"
"FGF7P6",NA,1.4939285850549,6.97245772431866,4.97879072371892,3.23564265133187e-06,3.13626719020457e-05,4.12883529630252,"Up"
